id,date,rent_fee,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,latatitude,longitude,sqft_living15,sqft_lot15
3202,20140804T000000,442000,4,1.5,1360,6110,1,0,0,3,7,1010,350,1955,0,98116,47.5755,-122.396,1520,6110
3203,20150414T000000,375000,3,1.75,1370,19550,1,0,0,3,7,1370,0,1978,2006,98014,47.7002,-121.912,1430,17550
3204,20141121T000000,637250,4,2.5,2120,3220,2,0,0,3,9,2120,0,2005,0,98052,47.6662,-122.083,2120,3547
3205,20150330T000000,427500,3,1.75,1240,7200,1,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200
3206,20150331T000000,700000,4,2.5,2770,89298,2,0,0,3,8,2770,0,2004,0,98053,47.6624,-122.01,2650,89298
3207,20150319T000000,680000,3,1.75,1660,5750,1,0,0,4,7,1080,580,1909,0,98116,47.5843,-122.385,2060,5560
3208,20140828T000000,393820,2,2,1170,8251,1,0,0,3,7,1170,0,1941,0,98115,47.6873,-122.291,1360,6798
3209,20140820T000000,525000,4,2.75,2470,7200,1,0,0,5,7,1350,1120,1940,0,98108,47.5631,-122.317,1500,6000
3210,20150115T000000,505000,2,1.75,1310,3816,1,0,0,2,7,1110,200,1929,0,98117,47.679,-122.368,1510,3816
3211,20141111T000000,555565,3,2,1670,11337,1,0,1,4,7,1670,0,1959,0,98033,47.6602,-122.188,2210,11337
3212,20141029T000000,650000,3,1.75,1660,10819,1,0,0,4,7,1240,420,1942,0,98177,47.7045,-122.379,3110,11853
3213,20140917T000000,632500,5,3.25,3500,7254,2,0,0,3,8,2760,740,2005,0,98065,47.5444,-121.881,2820,6317
3214,20140724T000000,269000,3,2.5,1440,3800,2,0,0,3,7,1440,0,2005,0,98038,47.3606,-122.039,1890,3819
3215,20141125T000000,405000,4,2.75,2360,7716,1,0,0,3,7,1390,970,1978,0,98034,47.7301,-122.223,2160,8794
3216,20140724T000000,845000,3,3.5,3460,15745,2,0,0,3,10,3460,0,1986,0,98077,47.7262,-122.06,3350,14825
3217,20140725T000000,234000,3,1,1750,8820,1,0,0,4,7,1750,0,1961,0,98032,47.3608,-122.29,1400,9600
3218,20150422T000000,638000,4,1.75,1470,4236,1.5,0,0,4,7,1470,0,1946,0,98107,47.6692,-122.399,1480,5400
3219,20140804T000000,290000,3,1.75,1710,10950,1,0,0,3,7,1060,650,1967,0,98045,47.4678,-121.745,1180,10950
3220,20150225T000000,262000,1,0.75,520,12981,1,0,0,5,3,520,0,1920,0,98022,47.2082,-121.995,1340,12233
3221,20150218T000000,270000,4,2.5,2350,5835,2,0,0,3,8,2350,0,2003,0,98042,47.3494,-122.153,3010,5772
3222,20141118T000000,875000,4,2.25,2380,4876,2,0,0,4,9,2240,140,1948,0,98117,47.6822,-122.4,1780,4559
3223,20140717T000000,299000,3,2.25,1920,7840,2,0,0,4,8,1920,0,1982,0,98032,47.3631,-122.276,2170,7210
3224,20150303T000000,551000,3,1,1580,6000,1,0,0,5,7,1580,0,1947,0,98027,47.5286,-122.032,1580,6000
3225,20140916T000000,350000,3,2.75,3070,5280,2,0,1,3,7,2360,710,1950,1986,98166,47.4486,-122.353,2570,18983
3226,20140604T000000,1.90E+06,3,2.5,2660,13367,2,0,2,3,10,2660,0,1992,0,98004,47.6501,-122.217,2660,13367
3227,20141027T000000,511718,2,1.75,1700,5000,1,0,0,3,6,850,850,1915,0,98117,47.6787,-122.363,1690,5000
3228,20141010T000000,965000,4,3.25,5010,49222,2,0,0,5,9,3710,1300,1978,0,98027,47.5489,-122.092,3140,54014
3229,20141216T000000,475000,4,2.25,2680,4673,2,0,0,3,7,2680,0,1999,0,98011,47.7539,-122.219,2460,4645
3230,20150415T000000,1.06E+06,4,2.75,2720,4000,1.5,0,2,5,8,1840,880,1928,0,98117,47.6797,-122.359,1600,4000
3231,20140715T000000,252000,2,1,940,15450,1,0,0,4,6,940,0,1926,0,98070,47.4408,-122.461,1370,34820
3232,20150317T000000,580000,6,2.5,3596,13700,1,0,0,5,8,1798,1798,1964,0,98166,47.4388,-122.339,1894,10500
3233,20141020T000000,374950,2,2.25,1240,1172,2,0,0,3,8,1000,240,2008,0,98144,47.5877,-122.316,1260,1111
3234,20141216T000000,739000,5,4,4660,9900,2,0,2,4,9,2600,2060,1979,0,98056,47.5135,-122.2,3380,9900
3235,20141217T000000,271000,4,1.75,1710,7200,1,0,0,5,7,910,800,1975,0,98031,47.3967,-122.174,1730,7200
3236,20140613T000000,230000,2,1,930,7550,1,0,0,3,6,930,0,1986,0,98168,47.4866,-122.303,1370,10176
3237,20150427T000000,210000,3,2.25,1430,9150,1,0,0,3,7,1070,360,1984,0,98023,47.3239,-122.35,1430,6364
3238,20150224T000000,350000,3,2.75,1650,5700,2,0,0,4,7,1650,0,1988,0,98166,47.4563,-122.348,1320,7620
3239,20150506T000000,491500,3,2.25,1560,12000,1,0,0,4,7,1110,450,1968,0,98034,47.7256,-122.166,2190,4612
3240,20140909T000000,325000,3,2.5,1870,9825,1,0,0,4,7,1250,620,1994,0,98045,47.4639,-121.744,1380,11475
3241,20141006T000000,190000,3,2,1320,7625,1,0,0,3,7,1320,0,1987,0,98038,47.3635,-122.045,1420,7500
3242,20150504T000000,658600,4,2,1400,4690,1.5,0,0,4,7,1400,0,1945,0,98117,47.6826,-122.378,1400,4690
3243,20150327T000000,299950,3,1.5,1940,8951,1,0,0,3,7,1300,640,1958,0,98168,47.473,-122.328,2000,8319
3244,20150330T000000,464000,5,2,2000,3000,1.5,0,0,3,6,1200,800,1931,0,98122,47.6028,-122.298,1330,4000
3245,20140625T000000,308000,3,1,1640,18144,1.5,0,0,3,6,1640,0,1942,0,98168,47.5027,-122.33,1500,9065
3246,20150129T000000,625000,3,1,1020,7650,1,0,0,3,6,1020,0,1919,0,98033,47.6795,-122.202,1870,5500
3247,20150205T000000,240000,3,1.75,1630,9450,1,0,0,4,7,1080,550,1977,0,98032,47.3729,-122.295,1280,9100
3248,20150504T000000,530000,4,2.5,2940,35996,2,0,0,3,9,2940,0,1995,0,98042,47.3401,-122.067,2890,35089
3249,20141020T000000,1.00E+06,5,4.5,2120,8944,2,1,4,5,8,2120,0,1939,1963,98006,47.5488,-122.197,2870,8944
3250,20140925T000000,439000,1,1,790,2400,1,0,0,3,7,790,0,1918,0,98122,47.6178,-122.299,1580,2566
3251,20150511T000000,575000,4,1.75,2020,6200,1,0,0,4,6,1010,1010,1948,0,98133,47.7013,-122.35,1440,4158
3252,20141021T000000,418000,3,1.75,1530,7238,1,0,0,3,7,1530,0,1959,0,98155,47.7629,-122.315,1580,7238
3253,20150428T000000,1.21E+06,4,3.75,3250,10949,2,0,0,4,9,2940,310,1930,1989,98004,47.639,-122.219,2340,15234
3254,20140603T000000,1.10E+06,4,3.75,2930,3200,1.5,0,0,5,9,2130,800,1925,0,98119,47.643,-122.359,1900,4320
3255,20150415T000000,1.90E+06,3,3.75,3150,8550,2,0,0,3,10,3150,0,2007,0,98112,47.6387,-122.284,2510,8550
3256,20141126T000000,580000,3,2.5,2180,40278,2,0,0,3,9,2180,0,1985,0,98072,47.733,-122.09,2630,40000
3257,20150311T000000,380000,2,1,1040,7372,1,0,0,5,7,840,200,1939,0,98126,47.5285,-122.378,1930,5150
3258,20140723T000000,256000,3,1,880,5375,1,0,0,4,5,880,0,1924,0,98055,47.4858,-122.202,980,4838
3259,20140515T000000,349950,3,1,1400,7066,1,0,0,3,8,1400,0,1957,0,98125,47.7127,-122.325,1400,7320
3260,20140701T000000,691500,4,2.5,2600,7200,2,0,0,3,7,2600,0,1962,2002,98115,47.6944,-122.274,1790,6175
3261,20141031T000000,556000,3,1.75,1590,2500,1.5,0,0,4,7,1190,400,1908,0,98105,47.6668,-122.299,1420,3800
3262,20141120T000000,218000,3,2.25,1610,7084,1,0,0,4,8,1280,330,1968,0,98023,47.3146,-122.384,2170,8505
3263,20141205T000000,425000,4,2,1390,4500,1.5,0,0,5,7,1390,0,1908,0,98108,47.5552,-122.311,1900,5460
3264,20140822T000000,935000,3,3.25,3710,38509,2,0,0,3,10,3710,0,1998,0,98014,47.693,-121.868,1680,25865
3265,20141007T000000,732000,4,1.75,2360,11300,1,0,0,4,9,2360,0,1974,0,98006,47.5728,-122.163,2290,11951
3266,20150127T000000,805500,3,1,1440,10330,1,0,0,4,7,1440,0,1952,0,98004,47.6245,-122.193,2080,10327
3267,20150204T000000,507250,3,1.75,1400,5750,1,0,2,3,6,1100,300,1915,0,98126,47.5659,-122.38,1500,5175
3268,20141202T000000,800000,4,2.5,4600,67369,2,0,0,3,10,4600,0,1990,0,98053,47.6417,-121.992,4600,67369
3269,20140903T000000,600000,3,2.25,2100,8276,2,0,1,4,8,2100,0,1979,0,98008,47.6068,-122.112,2420,18135
3270,20150317T000000,627800,4,1.75,2010,12044,1,0,0,3,9,2010,0,1982,0,98074,47.6446,-122.068,2200,11144
3271,20140624T000000,660000,2,2.25,2550,6000,2,0,0,5,7,1860,690,1902,0,98115,47.6739,-122.323,2010,4000
3272,20141009T000000,153503,2,2.5,1240,3649,2,0,0,3,7,1240,0,1986,0,98003,47.3241,-122.322,1400,3721
3273,20150120T000000,456500,3,2.25,2090,9163,1,0,0,3,7,1460,630,1975,0,98034,47.7334,-122.167,1960,7713
3274,20140801T000000,1.31E+06,5,2.5,2770,8100,2,0,0,3,9,2770,0,2002,0,98004,47.6341,-122.208,2070,8100
3275,20141207T000000,843500,3,2.5,3560,11448,2,0,0,3,11,3560,0,1997,0,98052,47.7126,-122.104,3290,11506
3276,20140818T000000,625000,3,1,1240,4080,1,0,0,3,7,1240,0,1925,0,98103,47.667,-122.333,2060,4080
3277,20140611T000000,527000,2,1.75,1640,4080,1,0,0,3,7,840,800,1921,0,98105,47.6645,-122.326,1980,4080
3278,20150226T000000,1.97E+06,5,3.75,3940,13738,1.5,0,3,4,9,3940,0,1951,0,98004,47.6203,-122.212,2370,13320
3279,20150326T000000,1.00E+06,5,2.5,3150,50094,2,0,0,4,9,3150,0,1969,0,98005,47.6387,-122.177,3600,48787
3280,20150225T000000,855000,4,3,2550,5300,2,0,0,3,8,1720,830,1908,2013,98117,47.6786,-122.367,1590,4505
3281,20140620T000000,725000,4,3.25,3940,27591,2,0,3,3,9,3440,500,2000,0,98059,47.5157,-122.116,3420,29170
3282,20141015T000000,315000,1,1,580,7200,1,0,0,3,6,580,0,2000,0,98126,47.5249,-122.373,1360,7560
3283,20140924T000000,180000,3,1.75,1330,16000,1,0,0,3,7,1330,0,1978,0,98001,47.28,-122.257,1330,14374
3284,20150313T000000,700000,2,1,930,5000,1,0,3,3,7,930,0,1926,2013,98136,47.5333,-122.388,1760,5228
3285,20140811T000000,476500,3,1,1060,8625,2,0,0,4,7,1060,0,1962,1997,98033,47.6615,-122.179,2010,8901
3286,20140603T000000,193000,3,1.5,1180,9048,1,0,0,3,7,1180,0,1960,0,98148,47.4327,-122.328,1460,8942
3287,20140819T000000,295000,4,2.5,1850,6663,2,0,0,3,7,1850,0,1990,0,98030,47.3618,-122.195,1850,6417
3288,20140731T000000,363000,2,1,820,4880,1,0,0,4,6,820,0,1925,0,98136,47.5483,-122.394,1320,4880
3289,20150129T000000,875000,4,2.5,3600,21794,2,0,0,4,11,3600,0,1990,0,98077,47.7121,-122.072,3410,19864
3290,20140514T000000,257200,3,2,1850,8250,1,0,0,4,7,1150,700,1952,0,98002,47.3066,-122.209,1580,7153
3291,20140929T000000,555000,3,2,2240,11250,1,0,0,3,8,2240,0,1968,0,98008,47.6371,-122.119,2200,12500
3292,20140624T000000,380000,3,2.25,1860,15559,2,0,0,4,7,1860,0,1963,0,98022,47.1559,-121.646,1110,11586
3293,20140725T000000,282000,4,2.75,2390,7330,2,0,0,3,7,2390,0,1989,0,98023,47.3061,-122.359,1980,6735
3294,20140606T000000,545000,4,2.5,2040,6034,2,0,0,3,7,2040,0,1990,0,98115,47.6952,-122.323,1380,5986
3295,20140606T000000,550000,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,0,98115,47.6779,-122.294,2090,5000
3296,20150313T000000,921500,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,0,98115,47.6779,-122.294,2090,5000
3297,20150512T000000,885000,3,1.5,2200,2880,2,0,0,5,7,1440,760,1904,0,98112,47.6308,-122.312,2440,4640
3298,20140529T000000,820000,4,2.25,2280,6660,1.5,0,2,3,8,1960,320,1940,1984,98119,47.6503,-122.368,1720,5336
3299,20140513T000000,289000,3,1,1090,7315,1,0,0,5,6,1090,0,1981,0,98056,47.494,-122.165,1090,5800
3300,20150213T000000,334000,1,1,670,5750,1,0,0,3,7,670,0,1942,2011,98116,47.5624,-122.394,1170,5750
3301,20141028T000000,206000,3,1,1050,5233,1,0,0,5,5,1050,0,1906,0,98010,47.3106,-121.999,970,7500
3302,20140630T000000,491950,3,2.25,2090,10733,1,0,0,3,7,1440,650,1958,0,98115,47.6971,-122.281,1740,8100
3303,20141113T000000,430000,3,2.5,2030,7770,2,0,0,3,8,2030,0,2003,0,98024,47.5253,-121.93,1360,10782
3304,20140718T000000,208000,3,2,1250,7995,1,0,0,4,7,1250,0,1980,0,98042,47.3684,-122.092,1540,7650
3305,20140708T000000,245000,4,2.25,2600,6390,1,0,0,3,8,1390,1210,1978,0,98023,47.3174,-122.366,2110,6700
3306,20150318T000000,426000,2,1,640,2500,1,0,0,4,6,640,0,1918,0,98117,47.6776,-122.361,1460,4200
3307,20140801T000000,400000,3,2.5,2120,3742,2,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.129,2250,4696
3308,20150414T000000,553000,3,1,1330,5100,1,0,0,3,7,900,430,1942,0,98115,47.6837,-122.291,1500,5100
3309,20150331T000000,296000,2,1,750,4680,1,0,0,3,5,750,0,1948,0,98117,47.6919,-122.371,1450,4400
3310,20150217T000000,428000,3,2.5,2230,32660,1,0,0,4,8,2230,0,1977,0,98042,47.3321,-122.105,2400,33120
3311,20140506T000000,325000,4,2.5,1890,6156,1,0,0,3,7,980,910,1980,0,98106,47.551,-122.356,1590,6954
3312,20140721T000000,294000,2,1,820,6366,1,0,0,5,6,820,0,1952,0,98133,47.7512,-122.34,1580,10169
3313,20150319T000000,410000,3,1.75,1880,8424,1,0,0,4,7,1380,500,1977,0,98059,47.5116,-122.161,1970,8523
3314,20140603T000000,590000,4,4.25,2360,57514,2,0,0,4,8,2360,0,1939,1987,98003,47.2843,-122.294,2037,35733
3315,20141120T000000,445000,3,2.25,1850,4050,2,0,0,4,7,1850,0,1985,0,98029,47.5669,-122.017,1650,4468
3316,20150325T000000,921000,4,2.5,2310,5362,2,0,4,4,8,2010,300,1928,0,98122,47.6044,-122.284,2530,5960
3317,20150304T000000,496000,3,1.5,2520,37616,1,0,0,3,8,2520,0,1955,0,98045,47.4777,-121.763,1470,33750
3318,20141212T000000,95000,2,1,800,8550,1,0,0,3,7,800,0,1947,0,98198,47.4075,-122.294,1490,8550
3319,20140925T000000,359000,4,1.75,1580,6396,1,0,0,4,6,790,790,1945,0,98126,47.5378,-122.369,1180,6396
3320,20140502T000000,452500,3,2.5,2430,88426,1,0,0,4,7,1570,860,1985,0,98045,47.4828,-121.718,1560,56827
3321,20141202T000000,555000,4,1.75,2350,6200,1.5,0,0,4,7,1410,940,1946,0,98116,47.559,-122.397,1800,6150
3322,20140924T000000,549900,5,3,3800,42316,1.5,0,0,4,9,3800,0,1984,0,98042,47.3488,-122.095,2580,35775
3323,20140610T000000,569000,5,3,3670,10583,1,0,0,5,8,2060,1610,1952,0,98155,47.7589,-122.277,2720,13865
3324,20140716T000000,318500,4,2,1780,7350,1,0,0,5,7,900,880,1974,0,98058,47.4562,-122.158,1480,7350
3325,20140611T000000,487028,2,1.5,1295,1093,2,0,0,3,9,1105,190,2007,0,98112,47.6192,-122.299,1295,1413
3326,20141015T000000,240000,3,1,1350,7560,1,0,0,4,7,950,400,1959,0,98032,47.3784,-122.303,1470,7560
3327,20150202T000000,253000,3,2.25,1440,9806,1,0,0,3,7,1440,0,1965,0,98030,47.3857,-122.212,1590,9782
3328,20140831T000000,380000,5,1.75,1320,38125,1,0,0,4,7,1120,200,1947,0,98198,47.3937,-122.323,2360,15070
3329,20150406T000000,250000,2,0.75,700,16828,1,0,0,4,6,700,0,1958,0,98092,47.3009,-122.125,2010,29316
3330,20141010T000000,368500,2,1.75,2510,19141,2,0,0,3,9,2510,0,1977,0,98092,47.3103,-122.199,2400,13030
3331,20150211T000000,340000,3,1,3180,27586,1,0,0,3,8,1400,1780,1969,0,98022,47.1986,-121.967,2180,27586
3332,20150427T000000,400000,2,1,910,4000,1,0,0,3,7,910,0,1918,0,98136,47.5427,-122.388,1060,1346
3333,20140916T000000,835000,3,2,1570,4625,1.5,0,0,5,8,1570,0,1927,0,98117,47.68,-122.399,1760,4625
3334,20141201T000000,299000,3,2.5,2450,7062,2,0,0,3,8,2450,0,1993,0,98023,47.3061,-122.36,1960,7200
3335,20141107T000000,1.68E+06,6,2.25,4910,6600,2.5,0,0,5,10,3580,1330,1910,0,98102,47.6458,-122.32,3280,5500
3336,20140514T000000,265000,3,2,1570,5706,1,0,0,3,7,1570,0,1998,0,98092,47.3156,-122.188,1570,5706
3337,20141111T000000,437500,4,2.5,2680,7513,2,0,0,3,8,2680,0,1998,0,98059,47.4956,-122.161,2640,7243
3338,20140604T000000,865000,3,1.75,2090,4725,2,0,0,3,7,1610,480,1947,2013,98199,47.657,-122.394,1280,4725
3339,20150311T000000,626000,3,2,2150,7200,1,0,0,3,8,2150,0,1988,0,98029,47.5709,-122.018,2510,7222
3340,20141028T000000,247300,2,2,1140,1118,2,0,0,3,7,1040,100,2009,0,98144,47.596,-122.311,1140,1118
3341,20140623T000000,2.08E+06,4,3.5,4230,20377,2,0,0,3,11,4230,0,1997,0,98004,47.5954,-122.206,3980,20489
3342,20141001T000000,425000,3,1,1790,6000,1.5,0,0,2,8,1790,0,1937,0,98108,47.5448,-122.32,1060,4000
3343,20140625T000000,905000,5,3.5,3100,10200,1,0,4,3,9,1660,1440,1970,0,98008,47.6134,-122.112,2700,10455
3344,20140827T000000,641250,3,2.5,2220,2550,3,0,2,3,10,2220,0,1990,0,98117,47.6963,-122.393,2200,5610
3345,20150331T000000,675000,4,2.5,2370,9679,2,0,0,3,8,2370,0,1984,0,98027,47.5631,-122.085,2290,7944
3346,20140613T000000,845000,4,2.75,4070,115434,2,0,0,3,9,4070,0,2002,0,98045,47.4843,-121.752,2970,95832
3347,20140907T000000,401500,4,1,1790,8400,1,0,0,4,7,1260,530,1954,0,98133,47.7627,-122.353,1470,8400
3348,20140923T000000,395000,3,2.5,1610,3755,2,0,0,3,7,1610,0,1987,0,98052,47.6825,-122.097,1300,3823
3349,20150306T000000,1.10E+06,5,2.75,2830,18050,1,0,0,5,7,1630,1200,1958,0,98040,47.5773,-122.226,2370,14250
3350,20140529T000000,145000,3,1,1010,5490,1,0,0,3,6,1010,0,1954,0,98168,47.4762,-122.293,1740,10658
3351,20150416T000000,900000,3,1,1560,3825,1.5,0,0,3,8,1390,170,1930,0,98117,47.6803,-122.387,1700,5100
3352,20150112T000000,374500,3,1.5,1330,8636,1,0,0,4,7,1330,0,1968,0,98034,47.7289,-122.203,1370,7475
3353,20141118T000000,850000,4,2.25,2330,10451,2,0,0,4,8,2330,0,1965,0,98005,47.6044,-122.168,1880,8400
3354,20150425T000000,490000,3,1,960,5750,1,0,0,3,7,960,0,1951,0,98116,47.5689,-122.393,1520,5750
3355,20150427T000000,304000,3,2.5,1710,6773,2,0,0,3,8,1710,0,1993,0,98003,47.2635,-122.312,2220,7551
3356,20140703T000000,400000,4,2.25,2230,7200,1,0,0,4,7,1300,930,1963,0,98133,47.7648,-122.33,2010,7752
3357,20141114T000000,454000,3,2,1700,10000,2,0,0,3,8,1700,0,1992,0,98011,47.7661,-122.205,1460,9621
3358,20141224T000000,160000,2,2,1040,4750,1,0,0,2,6,850,190,1950,0,98118,47.5293,-122.272,1350,5000
3359,20140708T000000,542000,3,1.75,1070,8030,1,0,0,3,7,1070,0,1966,2014,98052,47.67,-122.155,1540,7875
3360,20140618T000000,403500,5,2.5,3600,17300,1,0,0,4,8,2410,1190,1968,0,98166,47.4468,-122.341,2620,30200
3361,20150316T000000,418000,4,2.5,2750,8471,2,0,0,3,7,2750,0,2003,0,98038,47.3671,-122.029,2610,7482
3362,20150326T000000,406000,4,1.5,1920,6000,2,0,1,3,7,1920,0,1951,0,98198,47.4029,-122.321,1920,6000
3363,20140923T000000,242500,3,2.25,1770,10000,1,0,0,3,7,1340,430,1978,0,98198,47.3814,-122.322,1270,5055
3364,20150407T000000,425000,4,2.5,2460,5440,2,0,0,3,9,2460,0,2003,0,98058,47.448,-122.121,2460,5124
3365,20140515T000000,613000,4,2,1550,4815,1.5,0,0,3,7,1550,0,1909,0,98103,47.667,-122.336,1680,4013
3366,20141230T000000,189000,3,2,1460,11481,1,0,0,2,7,1170,290,1995,0,98045,47.4493,-121.777,1540,9680
3367,20141030T000000,700000,4,2.25,2440,9450,1.5,0,0,3,7,2440,0,1947,2014,98125,47.7061,-122.307,1720,7503
3368,20140902T000000,750000,3,1,1640,6516,1.5,0,0,4,7,1440,200,1935,0,98103,47.6693,-122.339,1770,4000
3369,20140707T000000,494000,2,1,1290,4650,1,0,0,4,7,1290,0,1906,0,98115,47.6877,-122.325,1640,3900
3370,20140609T000000,700000,4,3,3150,7778,2,0,0,3,9,3150,0,2000,0,98075,47.5972,-122.018,2970,6500
3371,20150403T000000,705000,2,2.5,2305,5580,1,0,0,3,8,2305,0,2007,0,98077,47.7203,-122.024,1440,5748
3372,20140522T000000,356000,2,1.75,1060,16470,1,0,0,3,7,1060,0,1977,0,98072,47.7409,-122.089,1790,16748
3373,20140522T000000,625000,3,1.75,2060,12558,1,0,0,4,7,1350,710,1984,0,98052,47.6659,-122.144,1850,8722
3374,20150312T000000,144975,2,1,900,7500,1,0,0,3,5,900,0,1940,0,98198,47.4177,-122.319,1350,7500
3375,20140728T000000,970000,4,4.5,3890,5906,2,0,3,3,11,3060,830,2004,0,98029,47.5426,-121.995,4170,6052
3376,20140606T000000,415000,3,1.75,1910,12596,1,0,0,3,7,1340,570,1977,0,98072,47.7399,-122.099,1550,13310
3377,20140505T000000,485000,4,3,2340,7048,1,0,0,4,8,1340,1000,1979,0,98034,47.7306,-122.227,1440,8088
3378,20141107T000000,799950,3,3,2900,11769,2,0,0,3,10,2900,0,1997,0,98052,47.6993,-122.118,2900,9611
3379,20150429T000000,783350,4,2.5,3290,35001,2,0,0,3,10,3290,0,1991,0,98077,47.7231,-122.038,4090,40371
3380,20141219T000000,430000,1,1,630,1362,1,0,0,3,7,630,0,1943,0,98109,47.6342,-122.342,1090,1376
3381,20141124T000000,2.54E+06,5,4.75,5410,13431,2,0,0,4,10,5050,360,1941,0,98112,47.6306,-122.288,3750,11596
3382,20140618T000000,975000,4,2.5,4270,43386,1,0,0,3,10,2680,1590,1991,0,98053,47.6915,-122.053,3630,36180
3383,20150505T000000,950000,3,1.5,1700,8050,1,0,0,3,7,1130,570,1950,0,98004,47.6304,-122.218,2920,12239
3384,20140806T000000,350000,2,1,1430,8157,1.5,0,0,3,7,1150,280,1944,0,98177,47.7256,-122.361,1820,8157
3385,20141103T000000,637000,4,2.75,2850,7510,2,0,0,3,8,2850,0,2008,0,98125,47.7097,-122.305,1510,8833
3386,20150219T000000,895000,3,2,2160,105415,1,0,0,3,10,2160,0,1991,0,98059,47.4806,-122.152,2760,9620
3387,20141205T000000,579000,2,2,1760,7200,1,0,0,5,7,880,880,1946,0,98118,47.5658,-122.276,1760,7200
3388,20140624T000000,314900,4,1.75,2700,27072,1,0,0,3,7,1380,1320,1958,0,98003,47.2877,-122.293,2460,34850
3389,20150127T000000,122000,2,1,860,6000,1,0,0,3,6,860,0,1945,0,98022,47.2109,-121.985,1300,6000
3390,20140808T000000,405000,2,1,880,3000,1,0,0,5,7,880,0,1927,0,98103,47.6868,-122.349,1300,3000
3391,20140508T000000,553650,2,2.5,1360,1349,2,0,0,3,8,1050,310,1997,0,98112,47.6254,-122.292,1430,4400
3392,20150203T000000,369900,2,2.5,1770,1853,3,0,0,3,8,1770,0,2007,0,98126,47.5472,-122.371,1770,1924
3393,20140528T000000,225000,3,2,2030,24829,1,0,0,4,7,1220,810,1979,0,98001,47.2718,-122.291,1980,15204
3394,20140527T000000,160000,2,1,1180,9350,1,0,0,3,6,1180,0,1918,0,98178,47.4889,-122.259,1780,9306
3395,20141009T000000,449500,4,2,2430,199940,1,0,0,3,8,1310,1120,1961,0,98038,47.4116,-122.029,2220,150282
3396,20140828T000000,650000,3,1,1300,8266,1,0,0,4,7,1300,0,1953,0,98004,47.6337,-122.199,1300,8707
3397,20140716T000000,542126,4,2.5,2360,43088,2,0,0,3,8,2360,0,1977,0,98077,47.7661,-122.071,2850,39216
3398,20140919T000000,309950,3,1.5,1200,15606,1,0,0,3,7,1200,0,1985,0,98045,47.4752,-121.755,1210,15606
3399,20141205T000000,115000,2,1,1000,16524,1,0,0,3,5,1000,0,1913,0,98001,47.2841,-122.255,1350,10208
3400,20141231T000000,221700,2,1.5,1556,20000,1,0,0,4,7,1556,0,1957,0,98032,47.3891,-122.282,2250,17286
3401,20150127T000000,726000,3,2.5,1890,3880,1.5,0,0,4,8,1460,430,1915,0,98107,47.6642,-122.362,1010,3880
3402,20141119T000000,515000,3,1.75,1810,5733,1,0,0,4,7,1010,800,1926,0,98116,47.5709,-122.388,1260,4680
3403,20140826T000000,756000,4,2.5,2730,10753,2,0,0,3,9,2730,0,1991,0,98006,47.5414,-122.133,3090,10740
3404,20140527T000000,1.57E+06,4,3.75,3070,5850,2,0,0,5,9,2400,670,1927,0,98112,47.633,-122.283,2940,5573
3405,20140521T000000,442000,4,2.25,2080,12007,1,0,0,4,8,1220,860,1979,0,98074,47.6259,-122.051,2110,12459
3406,20140702T000000,260000,4,2,1620,7992,2,0,0,4,7,1620,0,1975,0,98031,47.395,-122.176,1710,7500
3407,20140910T000000,390000,2,1.75,1150,2723,1,0,0,4,7,770,380,1923,0,98102,47.6357,-122.322,1440,4000
3408,20140701T000000,459500,2,1,1250,3825,1,0,0,3,7,850,400,1929,0,98117,47.6805,-122.38,1370,4998
3409,20140930T000000,330000,3,1.5,1430,8000,1,0,0,5,7,1430,0,1948,0,98155,47.772,-122.322,1410,9820
3410,20141103T000000,189000,2,1,790,7128,1,0,0,3,6,790,0,1944,0,98168,47.4873,-122.324,1110,7150
3411,20141211T000000,280000,3,1,1200,9322,1.5,0,0,4,7,1200,0,1954,0,98030,47.3749,-122.225,1540,9677
3412,20140505T000000,400000,2,1.75,2110,9519,1,0,0,2,7,2110,0,1948,0,98155,47.7504,-122.306,1480,9519
3413,20150325T000000,368000,4,2,3160,11193,1,0,0,5,6,2410,750,1942,0,98056,47.4937,-122.184,1020,5940
3414,20140609T000000,390000,4,1.75,2700,7875,1.5,0,0,4,8,2700,0,1968,0,98058,47.454,-122.144,2220,7875
3415,20140930T000000,245000,2,1,820,7475,1,0,0,3,6,820,0,1945,0,98133,47.7321,-122.341,1030,5720
3416,20140806T000000,375000,4,2.5,1800,8432,1,0,0,4,7,1200,600,1960,0,98133,47.7463,-122.336,1780,8432
3417,20150130T000000,465000,5,1.5,1750,12491,1,0,0,3,6,1390,360,1961,0,98033,47.6995,-122.174,1560,12473
3418,20150312T000000,445000,3,2,1540,67953,1,0,0,3,7,1540,0,1997,0,98059,47.5018,-122.126,1250,9100
3419,20150305T000000,250000,3,1,1130,7800,1,0,0,3,7,1130,0,1952,0,98118,47.5239,-122.288,1170,7800
